msa,firms,fsize,fage4,job_creation_births,job_creation_continuers,job_destruction,year2
46340,2182,m,l,1379,6636,5278,1977
46540,515,m,a,3118,0,0,1977
46540,4036,m,l,2143,6865,10714,1977
46660,236,m,a,1447,0,0,1977
46660,1337,m,l,262,2288,3316,1977
46700,500,m,a,0,0,0,1977
46700,2218,m,l,23309,5037,5126,1977
47020,278,m,a,1276,0,0,1977
47020,1435,m,l,513,2671,2912,1977
47220,275,m,a,1581,0,0,1977
47220,2064,m,l,876,4438,5687,1977
47260,2373,m,a,15009,0,0,1977
47260,12770,m,l,9476,34509,43841,1977
47300,657,m,a,3970,0,0,1977
47300,2922,m,l,1092,4314,7382,1977
47380,476,m,a,3797,0,0,1977
47380,2553,m,l,3573,5423,7224,1977
47580,186,m,a,977,0,0,1977
47580,801,m,l,472,987,1924,1977
47900,7618,m,a,54092,0,0,1977
47900,40378,m,l,43625,118178,191783,1977
47940,455,m,a,2912,0,0,1977
47940,2764,m,l,1289,4408,6716,1977
48140,243,m,a,1129,0,0,1977
48140,1612,m,l,331,3095,3378,1977
48300,230,m,a,1476,0,0,1977
48300,1175,m,l,459,2713,2528,1977
48540,330,m,a,2973,0,0,1977
48540,2602,m,l,797,5847,7366,1977
48620,1372,m,a,9132,0,0,1977
48620,7524,m,l,3550,18802,28353,1977
48660,439,m,a,2733,0,0,1977
48660,2460,m,l,1418,3651,5725,1977
48700,233,m,a,1471,0,0,1977
48700,1775,m,l,801,9003,5568,1977
48900,450,m,a,2107,0,0,1977
48900,2257,m,l,1469,3924,6078,1977
49020,189,m,a,1061,0,0,1977
49020,1160,m,l,550,3147,1999,1977
49180,703,m,a,3694,0,0,1977
49180,4150,m,l,2200,11247,14674,1977
49340,1202,m,a,8897,0,0,1977
49340,9365,m,l,4025,25877,25989,1977
49420,508,m,a,3449,0,0,1977
49420,2516,m,l,1676,4994,7739,1977
49620,592,m,a,3765,0,0,1977
49620,4295,m,l,2555,9035,12336,1977
49660,1161,m,a,6782,0,0,1977
49660,8292,m,l,10231,42667,27055,1977
49700,260,m,a,1114,0,0,1977
49700,1262,m,l,435,2208,2327,1977
49740,228,m,a,1379,0,0,1977
49740,1104,m,l,398,1783,2282,1977
10180,489,m,a,3539,0,0,1982
10180,362,m,b,170,922,947,1982
10180,270,m,c,142,635,1021,1982
10180,240,m,d,298,434,561,1982
10180,206,m,e,43,390,538,1982
10180,177,m,f,169,284,560,1982
10180,1557,m,l,2119,4664,3515,1982
10420,899,m,a,5759,0,0,1982
10420,727,m,b,174,1087,1749,1982
10420,586,m,c,316,471,1175,1982
10420,639,m,d,288,610,1516,1982
10420,516,m,e,213,669,965,1982
10420,625,m,f,346,919,1234,1982
10420,5802,m,l,6636,22697,29186,1982
10500,228,m,a,1142,0,0,1982
10500,168,m,b,64,294,438,1982
10500,157,m,c,81,157,346,1982
10500,151,m,d,111,194,187,1982
10500,143,m,e,50,230,323,1982
10500,164,m,f,69,134,346,1982
10500,1314,m,l,845,2938,4341,1982
10580,1041,m,a,5616,0,0,1982
10580,797,m,b,126,1221,1623,1982
10580,699,m,c,282,680,1246,1982
10580,705,m,d,201,793,946,1982
10580,618,m,e,295,1108,980,1982
10580,692,m,f,491,1254,1702,1982
10580,6833,m,l,5576,13768,26679,1982
10740,1226,m,a,7355,0,0,1982
10740,988,m,b,317,1622,3211,1982
10740,841,m,c,678,1221,2521,1982
10740,809,m,d,355,1129,2530,1982
10740,664,m,e,205,701,1387,1982
10740,633,m,f,225,778,1491,1982
10740,4142,m,l,4400,9723,19600,1982
10780,239,m,a,1643,0,0,1982
10780,193,m,b,152,830,563,1982
10780,165,m,c,113,340,646,1982
10780,148,m,d,327,91,511,1982
10780,117,m,e,55,61,290,1982
10780,124,m,f,49,107,220,1982
10780,1195,m,l,609,1752,3778,1982
10900,943,m,a,5974,0,0,1982
10900,719,m,b,547,969,1420,1982
10900,674,m,c,267,955,1096,1982
10900,625,m,d,248,581,1090,1982
10900,562,m,e,438,678,847,1982
10900,626,m,f,388,743,929,1982
10900,6308,m,l,5053,15357,30846,1982
11020,153,m,a,803,0,0,1982
11020,135,m,b,14,191,177,1982
11020,109,m,c,24,197,230,1982
11020,116,m,d,31,112,163,1982
11020,99,m,e,43,52,211,1982
11020,128,m,f,69,120,207,1982
11020,1384,m,l,1260,1882,3915,1982
11100,473,m,a,2945,0,0,1982
11100,403,m,b,153,936,1103,1982
11100,319,m,c,112,469,712,1982
11100,294,m,d,154,534,558,1982
11100,299,m,e,87,819,576,1982
11100,251,m,f,277,381,809,1982
11100,2002,m,l,1785,4368,7308,1982
11180,124,m,a,610,0,0,1982
11180,94,m,b,16,122,404,1982
11180,78,m,c,26,30,190,1982
11180,80,m,d,46,64,470,1982
11180,89,m,e,27,99,247,1982
11180,86,m,f,119,65,136,1982
11180,718,m,l,333,1083,1861,1982
11260,837,m,a,5626,0,0,1982
11260,449,m,b,53,1424,1661,1982
11260,366,m,c,97,799,1097,1982
11260,389,m,d,307,602,1149,1982
11260,293,m,e,160,693,788,1982
11260,306,m,f,272,735,1359,1982
11260,1641,m,l,3692,11833,7660,1982
11300,158,m,a,770,0,0,1982
11300,128,m,b,23,130,196,1982
11300,108,m,c,76,60,168,1982
11300,107,m,d,46,49,175,1982
11300,113,m,e,14,105,108,1982
11300,98,m,f,59,125,309,1982
11300,1191,m,l,530,3431,6555,1982
11340,172,m,a,835,0,0,1982
11340,150,m,b,24,136,250,1982
11340,122,m,c,33,77,318,1982
11340,122,m,d,27,66,185,1982
11340,114,m,e,111,75,202,1982
11340,117,m,f,77,231,388,1982
11340,1156,m,l,527,1445,4393,1982
11460,392,m,a,2866,0,0,1982
11460,339,m,b,78,661,639,1982
11460,270,m,c,119,295,497,1982
11460,277,m,d,160,485,464,1982
11460,262,m,e,58,198,549,1982
11460,256,m,f,132,242,922,1982
11460,2237,m,l,1789,9502,14593,1982
11500,160,m,a,852,0,0,1982
11500,124,m,b,0,118,339,1982
11500,111,m,c,136,158,269,1982
11500,108,m,d,56,183,292,1982
11500,87,m,e,112,85,224,1982
11500,95,m,f,48,131,394,1982
11500,888,m,l,285,3422,3300,1982
11540,236,m,a,1600,0,0,1982
11540,223,m,b,62,259,371,1982
11540,170,m,c,99,213,249,1982
11540,186,m,d,16,103,393,1982
11540,164,m,e,86,102,407,1982
11540,181,m,f,144,180,396,1982
11540,1705,m,l,1444,3018,4422,1982
11700,606,m,a,3320,0,0,1982
11700,404,m,b,36,500,822,1982
11700,328,m,c,74,309,670,1982
11700,342,m,d,122,255,1312,1982
11700,311,m,e,183,436,462,1982
11700,297,m,f,93,351,482,1982
11700,2622,m,l,2284,4165,9366,1982
12020,207,m,a,1332,0,0,1982
12020,154,m,b,18,316,441,1982
12020,122,m,c,28,128,308,1982
12020,130,m,d,29,107,212,1982
12020,113,m,e,301,163,313,1982
12020,112,m,f,104,57,235,1982
12020,1063,m,l,777,1363,3177,1982
12060,5518,m,a,35181,0,0,1982
12060,4017,m,b,1212,7727,12706,1982
12060,3293,m,c,2377,5542,9194,1982
12060,2907,m,d,1805,4349,8134,1982
12060,2558,m,e,2145,2660,9019,1982
12060,2660,m,f,1828,5171,8247,1982
12060,18780,m,l,58899,71083,112954,1982
12100,405,m,a,2292,0,0,1982
12100,313,m,b,17,2473,1014,1982
12100,297,m,c,99,1862,963,1982
12100,248,m,d,88,337,1374,1982
12100,216,m,e,99,197,620,1982
12100,212,m,f,66,196,1016,1982
12100,2017,m,l,4829,11703,9198,1982
12220,84,m,a,650,0,0,1982
12220,82,m,b,0,119,211,1982
12220,56,m,c,36,66,173,1982
12220,66,m,d,52,30,158,1982
12220,58,m,e,5,62,201,1982
12220,70,m,f,27,139,101,1982
12220,543,m,l,836,1186,1684,1982
12260,570,m,a,3968,0,0,1982
12260,434,m,b,527,710,1014,1982
12260,379,m,c,237,633,909,1982
12260,323,m,d,115,283,654,1982
12260,286,m,e,240,250,432,1982
12260,336,m,f,218,523,542,1982
12260,2843,m,l,2714,8652,11312,1982
12420,2024,m,a,12237,0,0,1982
12420,2434,m,b,446,5098,5939,1982
12420,146,m,c,305,243,386,1982
12420,996,m,d,830,1402,2504,1982
12420,702,m,e,228,999,1844,1982
12420,742,m,f,799,1181,1808,1982
12420,4918,m,l,11395,17120,18555,1982
12540,1023,m,a,6300,0,0,1982
12540,771,m,b,140,1494,2108,1982
12540,647,m,c,355,862,1963,1982
12540,493,m,d,252,476,887,1982
12540,467,m,e,194,815,1058,1982
12540,418,m,f,2453,965,1240,1982
12540,3192,m,l,4454,8973,11458,1982
12580,3365,m,a,24515,0,0,1982
12580,2615,m,b,268,5462,5369,1982
12580,2225,m,c,1857,3477,5519,1982
12580,2045,m,d,1167,2912,4612,1982
12580,1742,m,e,891,1910,3436,1982
12580,1997,m,f,1739,3177,6138,1982
12580,17467,m,l,27242,50085,83293,1982
12620,220,m,a,1209,0,0,1982
12620,152,m,b,225,1218,265,1982
12620,149,m,c,52,173,202,1982
12620,142,m,d,98,109,715,1982
12620,128,m,e,61,171,101,1982
12620,161,m,f,41,238,271,1982
12620,1303,m,l,1441,2106,4282,1982
12700,482,m,a,2811,0,0,1982
12700,326,m,b,113,404,630,1982
12700,293,m,c,49,349,377,1982
12700,265,m,d,45,284,492,1982
12700,303,m,e,106,454,308,1982
12700,251,m,f,122,401,360,1982
12700,1961,m,l,1251,2369,3609,1982
12940,1296,m,a,7550,0,0,1982
12940,923,m,b,287,2365,3102,1982
12940,722,m,c,293,1041,2757,1982
12940,768,m,d,1007,1351,2070,1982
12940,589,m,e,401,1035,1711,1982
12940,621,m,f,607,1417,1958,1982
12940,4464,m,l,5293,13230,20830,1982
12980,180,m,a,1109,0,0,1982
12980,139,m,b,29,106,224,1982
12980,92,m,c,36,119,139,1982
12980,97,m,d,4,77,180,1982
12980,106,m,e,58,68,177,1982
12980,114,m,f,43,156,207,1982
12980,1293,m,l,1167,2411,5179,1982
13020,116,m,a,604,0,0,1982
13020,114,m,b,7,313,192,1982
13020,65,m,c,22,28,130,1982
13020,96,m,d,52,53,151,1982
13020,83,m,e,9,44,138,1982
13020,116,m,f,53,47,160,1982
13020,1056,m,l,1019,1479,3797,1982
13140,699,m,a,4648,0,0,1982
13140,984,m,b,219,1931,2826,1982
13140,31,m,c,92,33,262,1982
13140,427,m,d,295,776,1233,1982
13140,355,m,e,87,511,1265,1982
13140,349,m,f,443,532,1422,1982
13140,3024,m,l,6405,7139,18965,1982
13380,319,m,a,1623,0,0,1982
13380,218,m,b,0,319,318,1982
13380,187,m,c,68,170,330,1982
13380,179,m,d,55,154,369,1982
13380,160,m,e,255,951,334,1982
13380,173,m,f,15,175,407,1982
13380,1104,m,l,709,1304,3098,1982
13460,218,m,a,1198,0,0,1982
13460,199,m,b,13,690,878,1982
13460,173,m,c,62,257,554,1982
13460,136,m,d,73,70,452,1982
13460,128,m,e,23,125,374,1982
13460,126,m,f,65,158,230,1982
13460,618,m,l,565,520,2385,1982
13740,417,m,a,1951,0,0,1982
13740,279,m,b,24,588,767,1982
13740,237,m,c,133,382,421,1982
13740,255,m,d,386,287,666,1982
13740,178,m,e,69,148,287,1982
13740,192,m,f,77,339,394,1982
13740,1499,m,l,1088,2636,4379,1982
13780,323,m,a,2286,0,0,1982
13780,226,m,b,57,368,500,1982
13780,191,m,c,193,256,528,1982
13780,213,m,d,150,183,810,1982
13780,202,m,e,19,155,483,1982
13780,244,m,f,64,417,321,1982
13780,2288,m,l,3063,5120,7138,1982
13820,1436,m,a,7890,0,0,1982
13820,1102,m,b,161,6130,2922,1982
13820,902,m,c,328,1440,2350,1982
13820,855,m,d,439,1110,1834,1982
13820,812,m,e,251,1027,1832,1982
13820,877,m,f,591,1155,2218,1982
13820,7447,m,l,9523,18802,38344,1982
13900,193,m,a,1027,0,0,1982
13900,158,m,b,38,142,617,1982
13900,150,m,c,32,274,409,1982
13900,127,m,d,28,179,338,1982
13900,133,m,e,26,116,202,1982
13900,129,m,f,47,142,262,1982
13900,962,m,l,341,1327,2430,1982
13980,177,m,a,647,0,0,1982
13980,126,m,b,22,192,262,1982
13980,118,m,c,15,88,166,1982
13980,106,m,d,55,103,233,1982
13980,90,m,e,109,56,277,1982
13980,114,m,f,334,192,305,1982
13980,908,m,l,690,1502,7546,1982
14020,216,m,a,1315,0,0,1982
14020,166,m,b,11,319,274,1982
14020,157,m,c,32,118,413,1982
14020,127,m,d,99,113,436,1982
14020,118,m,e,176,68,615,1982
14020,146,m,f,78,208,399,1982
14020,1169,m,l,1010,2920,2857,1982
14060,177,m,a,1423,0,0,1982
14060,168,m,b,29,277,591,1982
14060,119,m,c,20,153,246,1982
14060,108,m,d,55,59,317,1982
14060,124,m,e,50,80,294,1982
14060,144,m,f,160,108,266,1982
14060,1161,m,l,732,2779,4326,1982
14260,702,m,a,17863,0,0,1982
14260,481,m,b,122,526,1193,1982
14260,436,m,c,289,425,1155,1982
14260,425,m,d,330,531,1213,1982
14260,355,m,e,111,245,1018,1982
14260,364,m,f,196,596,889,1982
14260,2587,m,l,1896,5161,28879,1982
14460,6962,m,a,50377,0,0,1982
14460,5265,m,b,1474,11237,12517,1982
14460,4775,m,c,1983,6319,10965,1982
14460,4311,m,d,2343,6943,8969,1982
14460,3857,m,e,2556,6017,9114,1982
14460,3994,m,f,3877,9161,12317,1982
14460,39748,m,l,50546,125274,165328,1982
14500,619,m,a,4138,0,0,1982
14500,490,m,b,106,1202,964,1982
14500,430,m,c,291,930,1321,1982
14500,398,m,d,354,497,983,1982
14500,312,m,e,113,537,874,1982
14500,276,m,f,256,728,768,1982
14500,1665,m,l,3525,4875,5593,1982
14540,171,m,a,1066,0,0,1982
14540,126,m,b,16,224,263,1982
14540,94,m,c,99,147,261,1982
14540,90,m,d,18,105,212,1982
14540,77,m,e,5,112,144,1982
14540,95,m,f,110,69,311,1982
14540,800,m,l,2296,1079,2567,1982
14740,290,m,a,1219,0,0,1982
14740,224,m,b,10,222,383,1982
14740,184,m,c,43,191,356,1982
14740,184,m,d,60,121,410,1982
14740,168,m,e,290,128,554,1982
14740,151,m,f,168,156,411,1982
14740,988,m,l,633,1005,2173,1982
14860,1800,m,a,10311,0,0,1982
14860,1407,m,b,355,2145,2576,1982
14860,1239,m,c,422,1552,2103,1982
14860,1134,m,d,520,978,3379,1982
14860,984,m,e,391,1272,1619,1982
14860,1173,m,f,632,2089,2349,1982
14860,9787,m,l,18989,32341,35806,1982
15180,523,m,a,3191,0,0,1982
15180,654,m,b,94,1294,1691,1982
15180,33,m,c,112,42,66,1982
15180,242,m,d,417,698,587,1982
15180,211,m,e,70,258,452,1982
15180,205,m,f,317,607,358,1982
15180,1612,m,l,1783,3998,4037,1982
15260,168,m,a,1106,0,0,1982
15260,127,m,b,4,124,451,1982
15260,104,m,c,154,108,338,1982
15260,86,m,d,8,104,213,1982
15260,91,m,e,220,79,169,1982
15260,92,m,f,18,69,414,1982
15260,743,m,l,1128,3998,2334,1982
15380,1616,m,a,10385,0,0,1982
15380,1244,m,b,565,2135,2732,1982
15380,1102,m,c,546,1187,2169,1982
15380,987,m,d,306,940,2013,1982
15380,1047,m,e,767,1095,2248,1982
15380,1054,m,f,2714,1477,3071,1982
15380,11121,m,l,12468,23646,52688,1982
15500,183,m,a,1532,0,0,1982
15500,134,m,b,32,163,472,1982
15500,111,m,c,23,134,136,1982
15500,117,m,d,19,82,234,1982
15500,102,m,e,44,64,268,1982
15500,114,m,f,33,142,736,1982
15500,1076,m,l,1038,2381,3578,1982
15540,395,m,a,2156,0,0,1982
15540,284,m,b,61,503,479,1982
15540,244,m,c,58,204,393,1982
15540,210,m,d,85,165,480,1982
15540,239,m,e,69,249,472,1982
15540,193,m,f,99,645,265,1982
15540,1563,m,l,949,5097,4795,1982
15940,564,m,a,3115,0,0,1982
15940,423,m,b,142,730,926,1982
15940,382,m,c,96,465,490,1982
15940,389,m,d,186,364,622,1982
15940,363,m,e,183,308,731,1982
15940,379,m,f,247,424,663,1982
15940,3734,m,l,2510,7814,16746,1982
15980,922,m,a,5223,0,0,1982
15980,584,m,b,41,1002,1647,1982
15980,479,m,c,183,576,1185,1982
15980,413,m,d,178,356,1179,1982
15980,369,m,e,181,595,1045,1982
15980,302,m,f,180,389,1067,1982
15980,1912,m,l,1889,3406,7449,1982
16020,146,m,a,777,0,0,1982
16020,125,m,b,29,286,354,1982
16020,120,m,c,34,103,247,1982
16020,84,m,d,74,54,159,1982
16020,97,m,e,46,121,167,1982
16020,110,m,f,21,88,176,1982
16020,989,m,l,659,1389,3202,1982
16180,130,m,a,541,0,0,1982
16180,109,m,b,21,148,253,1982
16180,90,m,c,58,144,190,1982
16180,94,m,d,19,50,240,1982
16180,70,m,e,26,61,83,1982
16180,63,m,f,55,152,146,1982
16180,326,m,l,1151,366,1442,1982
16220,317,m,a,1889,0,0,1982
16220,225,m,b,35,364,659,1982
16220,178,m,c,124,571,725,1982
16220,203,m,d,183,338,665,1982
16220,159,m,e,18,268,475,1982
16220,135,m,f,343,164,1189,1982
16220,1083,m,l,632,3112,4098,1982
16300,354,m,a,2335,0,0,1982
16300,310,m,b,88,287,676,1982
16300,309,m,c,51,276,574,1982
16300,224,m,d,102,125,350,1982
16300,208,m,e,93,131,496,1982
16300,239,m,f,98,244,522,1982
16300,2399,m,l,1111,3809,9789,1982
16580,313,m,a,2068,0,0,1982
16580,236,m,b,137,424,699,1982
16580,181,m,c,91,345,1356,1982
16580,194,m,d,56,195,863,1982
16580,202,m,e,78,249,508,1982
16580,232,m,f,238,547,528,1982
16580,1900,m,l,1301,2948,5665,1982
16620,462,m,a,2578,0,0,1982
16620,334,m,b,34,506,862,1982
16620,270,m,c,136,277,610,1982
16620,259,m,d,113,209,1129,1982
16620,256,m,e,127,247,946,1982
16620,274,m,f,124,318,671,1982
16620,2881,m,l,2915,7133,10617,1982
16700,778,m,a,5332,0,0,1982
16700,568,m,b,149,1946,1342,1982
16700,492,m,c,298,588,1624,1982
16700,425,m,d,464,552,1086,1982
16700,382,m,e,309,757,1042,1982
16700,413,m,f,564,713,775,1982
16700,3182,m,l,3977,5875,13401,1982
16740,1725,m,a,10017,0,0,1982
16740,1285,m,b,236,2090,3413,1982
16740,1097,m,c,257,1072,2513,1982
16740,1061,m,d,722,1388,2487,1982
16740,1009,m,e,683,917,2378,1982
16740,915,m,f,355,1660,2112,1982
16740,8768,m,l,11255,25406,41373,1982
16820,293,m,a,1456,0,0,1982
16820,196,m,b,125,920,644,1982
16820,178,m,c,121,197,264,1982
16820,167,m,d,104,123,266,1982
16820,147,m,e,95,431,548,1982
16820,144,m,f,157,115,255,1982
16820,1256,m,l,1316,1858,3419,1982
16860,724,m,a,5376,0,0,1982
16860,531,m,b,49,824,1240,1982
16860,452,m,c,140,487,941,1982
16860,369,m,d,181,627,738,1982
16860,349,m,e,378,458,940,1982
16860,375,m,f,271,331,795,1982
16860,3678,m,l,4134,7002,17654,1982
16940,150,m,a,868,0,0,1982
16940,119,m,b,18,122,298,1982
16940,85,m,c,48,142,209,1982
16940,103,m,d,85,42,182,1982
16940,108,m,e,15,72,364,1982
16940,91,m,f,15,264,417,1982
16940,752,m,l,1016,741,2366,1982
16980,13094,m,a,105335,0,0,1982
16980,9911,m,b,2626,19528,24740,1982
16980,8975,m,c,4228,11389,20466,1982
16980,7906,m,d,3445,10517,17925,1982
16980,7196,m,e,3761,6852,15822,1982
16980,7453,m,f,4741,11762,21655,1982
16980,67680,m,l,97671,186723,428194,1982
17020,367,m,a,1892,0,0,1982
17020,287,m,b,141,434,686,1982
17020,286,m,c,67,221,802,1982
17020,247,m,d,157,219,468,1982
17020,197,m,e,41,212,368,1982
17020,247,m,f,86,203,497,1982
17020,1272,m,l,951,1997,3456,1982
17140,2441,m,a,16558,0,0,1982
17140,1947,m,b,908,3130,5196,1982
17140,1652,m,c,874,1991,3687,1982
17140,1558,m,d,940,1457,4007,1982
17140,1387,m,e,1258,1840,3622,1982
17140,1554,m,f,1155,2251,4536,1982
17140,14494,m,l,15072,38662,73532,1982
17300,213,m,a,1501,0,0,1982
17300,149,m,b,4,162,302,1982
17300,121,m,c,60,140,209,1982
17300,171,m,d,112,339,159,1982
17300,137,m,e,23,78,289,1982
17300,143,m,f,15,125,241,1982
17300,1294,m,l,577,1320,3704,1982
17420,132,m,a,1196,0,0,1982
17420,93,m,b,28,89,180,1982
17420,77,m,c,32,39,160,1982
17420,71,m,d,44,36,93,1982
17420,73,m,e,37,85,61,1982
17420,78,m,f,77,59,173,1982
17420,636,m,l,672,3809,3042,1982
17460,3141,m,a,31063,0,0,1982
17460,2457,m,b,467,3987,6311,1982
17460,2154,m,c,830,2742,5083,1982
17460,1980,m,d,1247,2284,5496,1982
17460,1772,m,e,1571,1982,3948,1982
17460,2064,m,f,1715,4664,5208,1982
17460,20261,m,l,21752,54315,106343,1982
17660,169,m,a,667,0,0,1982
17660,121,m,b,18,121,282,1982
17660,124,m,c,40,104,250,1982
17660,101,m,d,111,70,845,1982
17660,110,m,e,60,70,215,1982
17660,65,m,f,20,50,172,1982
17660,494,m,l,332,535,1350,1982
17780,408,m,a,2790,0,0,1982
17780,432,m,b,90,1434,1078,1982
17780,23,m,c,3,15,29,1982
17780,151,m,d,161,326,499,1982
17780,121,m,e,79,231,340,1982
17780,111,m,f,66,186,215,1982
17780,980,m,l,2042,2505,2239,1982
17820,896,m,a,5154,0,0,1982
17820,681,m,b,253,1064,1350,1982
17820,545,m,c,349,731,1272,1982
17820,530,m,d,363,1103,1281,1982
17820,457,m,e,276,560,1151,1982
17820,399,m,f,271,825,723,1982
17820,2564,m,l,3854,6857,9248,1982
17860,213,m,a,1388,0,0,1982
17860,149,m,b,11,152,478,1982
17860,130,m,c,39,215,272,1982
17860,125,m,d,19,75,231,1982
17860,110,m,e,46,86,332,1982
17860,133,m,f,215,77,259,1982
17860,1070,m,l,637,1945,3782,1982
17900,918,m,a,5968,0,0,1982
17900,678,m,b,1250,1039,1663,1982
17900,543,m,c,223,617,1178,1982
17900,502,m,d,322,628,945,1982
17900,503,m,e,277,364,1138,1982
17900,463,m,f,183,463,1094,1982
17900,4187,m,l,3561,9095,15274,1982
17980,72,m,a,345,0,0,1982
17980,54,m,b,96,59,83,1982
17980,48,m,c,1,18,147,1982
17980,54,m,d,11,30,74,1982
17980,44,m,e,1,100,86,1982
17980,67,m,f,14,36,76,1982
17980,430,m,l,153,607,1181,1982
18020,100,m,a,535,0,0,1982
18020,86,m,b,0,115,294,1982
18020,61,m,c,43,35,167,1982
18020,63,m,d,15,58,117,1982
18020,73,m,e,15,92,210,1982
18020,71,m,f,14,112,305,1982
18020,673,m,l,210,681,5641,1982
18140,2046,m,a,12002,0,0,1982
18140,1500,m,b,383,3183,4046,1982
18140,1288,m,c,789,1659,3504,1982
18140,1223,m,d,1096,1521,3405,1982
18140,1035,m,e,868,905,2677,1982
18140,1227,m,f,1321,2730,4580,1982
18140,10311,m,l,16543,26293,52506,1982
18580,933,m,a,6961,0,0,1982
18580,1165,m,b,299,2755,2748,1982
18580,57,m,c,138,95,122,1982
18580,537,m,d,248,754,1600,1982
18580,403,m,e,189,722,1284,1982
18580,441,m,f,358,566,1107,1982
18580,3151,m,l,7802,7077,11635,1982
18700,156,m,a,991,0,0,1982
18700,97,m,b,11,147,132,1982
18700,107,m,c,11,108,170,1982
18700,95,m,d,56,86,329,1982
18700,111,m,e,23,76,561,1982
18700,89,m,f,40,111,204,1982
18700,631,m,l,413,1982,1763,1982
18880,331,m,a,1618,0,0,1982
18880,210,m,b,8,293,652,1982
18880,186,m,c,54,256,547,1982
18880,147,m,d,47,362,271,1982
18880,135,m,e,26,136,286,1982
18880,159,m,f,84,172,419,1982
18880,907,m,l,984,2175,2194,1982
19060,144,m,a,939,0,0,1982
19060,109,m,b,16,83,190,1982
19060,81,m,c,5,47,167,1982
19060,106,m,d,5,91,136,1982
19060,78,m,e,148,58,234,1982
19060,95,m,f,152,69,251,1982
19060,1065,m,l,635,1001,3421,1982
19100,9093,m,a,65879,0,0,1982
19100,6788,m,b,2776,21003,19813,1982
19100,5651,m,c,3624,10743,16421,1982
19100,4961,m,d,4056,8693,14329,1982
19100,3820,m,e,2581,8147,10791,1982
19100,3610,m,f,5723,8737,10872,1982
19100,24790,m,l,63568,112510,171532,1982
19140,178,m,a,1165,0,0,1982
19140,124,m,b,27,135,416,1982
19140,118,m,c,15,113,295,1982
19140,112,m,d,165,136,192,1982
19140,132,m,e,63,112,448,1982
19140,96,m,f,76,126,378,1982
19140,925,m,l,1593,1843,5194,1982
19180,108,m,a,735,0,0,1982
19180,119,m,b,19,197,237,1982
19180,80,m,c,141,43,178,1982
19180,84,m,d,8,145,268,1982
19180,85,m,e,63,58,96,1982
19180,103,m,f,45,77,95,1982
19180,983,m,l,765,1071,3825,1982
19260,113,m,a,413,0,0,1982
19260,94,m,b,0,120,152,1982
19260,81,m,c,22,67,106,1982
19260,92,m,d,47,47,252,1982
19260,87,m,e,6,75,147,1982
19260,83,m,f,41,51,138,1982
19260,1015,m,l,854,1660,3741,1982
19340,588,m,a,3292,0,0,1982
19340,444,m,b,223,733,1159,1982
19340,381,m,c,169,303,2348,1982
19340,375,m,d,105,434,1120,1982
19340,393,m,e,253,312,853,1982
19340,431,m,f,281,740,1106,1982
19340,3841,m,l,3003,5654,20205,1982
19380,1078,m,a,6185,0,0,1982
19380,868,m,b,189,1356,2217,1982
19380,734,m,c,521,1212,2137,1982
19380,698,m,d,322,932,1486,1982
19380,685,m,e,379,1014,1529,1982
19380,735,m,f,525,950,2280,1982
19380,6942,m,l,10256,15597,36149,1982
19460,161,m,a,1077,0,0,1982
19460,118,m,b,3,560,360,1982
19460,113,m,c,4,82,311,1982
19460,133,m,d,16,129,280,1982
19460,118,m,e,118,171,229,1982
19460,116,m,f,45,125,110,1982
19460,968,m,l,627,1548,3176,1982
19500,166,m,a,1406,0,0,1982
19500,135,m,b,38,209,293,1982
19500,124,m,c,46,113,216,1982
19500,127,m,d,76,121,137,1982
19500,110,m,e,227,161,214,1982
19500,116,m,f,37,146,281,1982
19500,1334,m,l,709,2007,5573,1982
19660,754,m,a,4466,0,0,1982
19660,603,m,b,109,700,1544,1982
19660,444,m,c,194,600,1206,1982
19660,385,m,d,116,369,889,1982
19660,341,m,e,266,278,756,1982
19660,359,m,f,795,577,837,1982
19660,2349,m,l,2397,4412,6603,1982
19740,4633,m,a,63171,0,0,1982
19740,3374,m,b,1252,11973,9033,1982
19740,2757,m,c,1405,4629,8229,1982
19740,2472,m,d,2292,3923,7716,1982
19740,2090,m,e,852,3178,5959,1982
19740,1948,m,f,2129,4110,6186,1982
19740,13311,m,l,26446,50696,76006,1982
19780,775,m,a,5957,0,0,1982
19780,630,m,b,215,987,1538,1982
19780,523,m,c,137,452,1432,1982
19780,476,m,d,185,344,1630,1982
